Martial status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Debtor,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Year,Target
single,1,1,9070,daytime,1.0,115.0,PT,19.0,1,3,8,123.4,0,male,0,23.0,0,1,6,8,6,13.0,1,2014,Graduate
single,1,3,9500,daytime,1.0,142.0,PT,37.0,38,9,9,137.3,0,male,1,22.0,0,0,7,7,6,13.9,0,2008,Graduate
single,1,1,9070,daytime,1.0,128.0,PT,19.0,2,7,3,126.3,0,male,0,19.0,0,0,6,6,6,13.166666666666666,0,2012,Graduate
single,1,1,9500,daytime,1.0,129.0,PT,38.0,38,5,5,120.8,0,male,1,20.0,0,0,8,8,7,12.744285714285716,0,2010,Graduate
single,1,3,9773,daytime,1.0,130.0,PT,19.0,19,9,9,123.0,0,male,0,18.0,0,0,6,6,6,12.666666666666666,0,2011,Graduate
single,18,6,9500,daytime,1.0,141.0,PT,1.0,19,1,1,126.7,0,male,1,18.0,0,0,8,8,7,14.314285714285717,0,2011,Graduate
single,7,1,9003,daytime,3.0,120.0,PT,1.0,19,4,1,120.0,0,female,0,27.0,0,14,18,21,18,11.421052631578949,0,2012,Graduate
single,1,2,9670,daytime,1.0,135.0,PT,19.0,19,7,10,121.4,0,female,0,19.0,0,0,5,7,3,12.333333333333334,0,2009,Graduate
single,1,2,9070,daytime,1.0,164.0,PT,38.0,38,9,7,165.8,0,male,0,18.0,0,0,6,7,6,14.166666666666666,0,2009,Graduate
single,17,5,9500,daytime,1.0,137.0,PT,1.0,1,5,5,132.6,0,male,1,18.0,0,0,7,7,7,13.857142857142858,0,2014,Graduate
married,39,1,9500,daytime,1.0,140.0,PT,37.0,37,9,4,127.3,0,female,0,26.0,0,0,8,8,7,13.075714285714286,0,2010,Graduate
single,1,1,9147,daytime,1.0,156.0,PT,3.0,19,3,3,151.1,1,female,0,19.0,0,0,5,7,5,13.6,0,2013,Graduate
single,51,1,9500,daytime,1.0,127.0,PT,19.0,1,5,9,150.0,0,male,1,20.0,0,0,7,9,5,13.85,0,2016,Graduate
single,1,1,9500,daytime,1.0,145.0,PT,19.0,19,9,7,136.6,0,male,1,19.0,0,0,7,12,6,13.766666666666666,0,2012,Graduate
single,17,1,9500,daytime,1.0,150.0,PT,37.0,19,8,4,130.8,0,female,0,24.0,0,0,7,8,7,11.975,0,2014,Graduate
single,39,1,8014,evening,19.0,133.1,PT,19.0,19,144,141,131.5,1,male,1,39.0,0,0,6,9,6,11.833333333333334,0,2016,Graduate
single,16,6,9147,daytime,1.0,128.0,PT,37.0,37,9,9,116.5,0,male,0,20.0,0,0,5,8,4,11.6,0,2008,Graduate
married,43,1,9003,daytime,1.0,133.1,PT,37.0,37,9,7,136.0,0,female,0,41.0,0,18,19,19,19,12.68421052631579,0,2012,Graduate
single,18,1,9853,daytime,1.0,132.0,PT,37.0,37,9,5,126.1,0,male,1,18.0,0,0,7,9,6,12.333333333333334,0,2016,Graduate
single,17,1,9085,daytime,1.0,128.0,PT,38.0,37,9,9,116.5,0,female,0,18.0,0,0,5,6,5,12.0,0,2010,Graduate
single,1,1,9254,daytime,1.0,115.0,PT,3.0,2,4,5,112.6,0,female,1,20.0,0,0,6,9,6,12.571428571428571,0,2017,Graduate
married,39,1,9003,daytime,1.0,130.0,PT,1.0,19,4,9,152.4,0,male,0,36.0,0,4,12,14,12,13.846153846153848,0,2017,Graduate
single,1,1,9085,daytime,1.0,134.0,PT,1.0,1,2,7,128.4,0,male,1,18.0,0,0,5,12,5,12.857142857142858,2,2009,Graduate
single,1,1,9500,daytime,1.0,143.0,PT,19.0,37,3,8,128.0,0,male,1,18.0,0,0,7,9,7,13.055555555555555,0,2014,Graduate
single,18,3,9070,daytime,1.0,138.0,PT,38.0,37,9,7,125.1,0,male,1,19.0,0,0,6,6,6,12.666666666666666,0,2012,Graduate
single,17,1,9085,daytime,1.0,141.0,PT,3.0,2,2,3,130.2,0,male,0,20.0,0,0,6,14,6,15.75,0,2012,Graduate
single,17,4,9500,daytime,1.0,137.0,PT,1.0,37,9,9,128.4,0,male,1,19.0,0,0,7,7,7,13.385714285714286,0,2014,Graduate
single,1,3,9500,daytime,1.0,137.0,PT,19.0,19,5,4,131.5,0,male,1,20.0,0,0,8,8,8,13.38125,0,2009,Graduate
single,1,1,9070,daytime,1.0,130.0,PT,12.0,19,4,5,118.5,0,male,1,18.0,0,0,6,6,6,12.0,0,2017,Graduate
single,1,1,9238,daytime,1.0,115.0,PT,19.0,38,7,7,108.7,0,male,1,19.0,0,0,6,9,5,10.8,0,2012,Graduate
single,1,6,9500,daytime,1.0,144.0,PT,19.0,19,9,9,130.5,0,male,0,18.0,0,0,8,12,7,11.971428571428572,0,2011,Graduate
single,17,1,9773,daytime,1.0,138.0,PT,1.0,19,9,9,124.0,0,male,1,19.0,0,0,6,6,6,13.166666666666666,0,2016,Graduate
single,16,2,9147,daytime,1.0,139.0,PT,38.0,37,9,9,123.7,0,male,1,22.0,0,0,5,8,4,12.0,0,2013,Graduate
single,1,3,9070,daytime,1.0,147.0,PT,19.0,37,5,7,135.8,0,male,0,20.0,0,0,6,6,6,13.666666666666666,0,2009,Graduate
single,17,5,9773,daytime,1.0,111.0,PT,19.0,12,7,3,115.9,0,male,0,22.0,0,0,6,7,6,13.571428571428571,0,2014,Graduate
single,43,2,9147,daytime,1.0,130.0,PT,34.0,37,9,9,118.5,0,female,0,20.0,0,5,10,19,8,11.625,1,2008,Graduate
single,1,2,171,daytime,1.0,117.0,PT,1.0,19,3,3,121.6,0,male,0,22.0,0,6,12,12,12,12.916666666666666,0,2017,Graduate
single,39,1,9556,daytime,1.0,120.0,PT,38.0,38,191,193,120.0,1,male,1,24.0,0,0,7,13,7,11.0,0,2011,Graduate
single,1,2,9773,daytime,1.0,135.0,PT,37.0,37,5,5,126.3,0,male,1,20.0,0,0,6,6,6,14.666666666666666,0,2017,Graduate
facto union,39,1,9254,daytime,1.0,133.1,PT,2.0,2,2,2,103.0,0,male,0,62.0,0,0,6,7,6,15.0,0,2010,Graduate
single,1,2,9070,daytime,1.0,135.0,PT,1.0,1,4,7,129.8,0,male,0,19.0,0,0,6,6,6,11.833333333333334,0,2009,Graduate
single,10,1,9670,daytime,1.0,148.9,CV,37.0,37,9,9,148.9,0,male,0,20.0,1,0,5,6,5,11.6,0,2009,Graduate
married,39,2,8014,evening,19.0,100.0,PT,37.0,37,4,7,100.0,1,male,0,37.0,0,0,6,9,6,11.833333333333334,0,2008,Graduate
single,17,4,9238,daytime,1.0,124.0,PT,19.0,19,5,8,117.7,0,male,0,18.0,0,0,6,10,5,12.0,0,2013,Graduate
single,17,5,9556,daytime,1.0,139.0,PT,19.0,19,9,8,121.3,0,male,1,19.0,0,0,7,8,7,13.385714285714286,0,2010,Graduate
single,43,1,9130,daytime,1.0,125.0,PT,39.0,3,3,2,125.0,0,male,0,21.0,0,0,5,6,0,0.0,5,2010,Graduate
facto union,7,1,9991,evening,2.0,120.0,PT,37.0,37,6,6,120.0,0,male,0,46.0,0,6,8,12,8,12.375,0,2017,Graduate
single,1,1,9773,daytime,1.0,123.0,PT,1.0,38,9,9,116.7,0,male,1,18.0,0,0,6,6,6,12.166666666666666,0,2015,Graduate
single,1,1,9500,daytime,1.0,125.0,PT,37.0,19,9,9,122.4,0,female,0,19.0,0,0,7,7,7,13.725714285714286,0,2016,Graduate
single,1,5,171,daytime,1.0,139.0,PT,19.0,3,9,2,136.9,0,female,1,19.0,0,0,0,0,0,0.0,0,2009,Graduate
single,17,5,9500,daytime,1.0,124.0,PT,3.0,38,2,1,119.8,0,female,0,19.0,0,0,8,11,7,13.867142857142856,0,2010,Graduate
single,1,1,9238,daytime,1.0,136.0,PT,38.0,38,0,7,133.2,0,male,0,19.0,0,0,6,8,5,11.0,0,2008,Graduate
single,1,1,9238,daytime,1.0,145.0,PT,19.0,1,6,5,127.9,0,male,0,19.0,0,0,6,7,6,13.714285714285714,0,2011,Graduate
single,1,2,9500,daytime,1.0,124.0,PT,19.0,37,7,7,116.5,0,male,1,20.0,0,0,7,9,7,14.093333333333332,0,2016,Graduate
single,18,1,9670,daytime,1.0,133.0,PT,1.0,1,9,9,121.5,0,male,1,19.0,0,0,6,7,6,13.0,0,2015,Graduate
married,39,1,8014,evening,1.0,140.0,PT,19.0,19,9,7,102.5,0,male,1,32.0,0,0,6,6,6,11.333333333333334,0,2012,Graduate
single,1,6,9254,daytime,1.0,129.0,PT,38.0,19,9,5,117.8,0,male,0,18.0,0,0,6,11,6,12.0,0,2017,Graduate
single,1,1,9147,daytime,1.0,117.0,PT,38.0,19,5,7,118.1,0,female,0,19.0,0,0,5,6,5,11.2,0,2015,Graduate
single,44,1,9003,daytime,39.0,150.0,PT,37.0,38,4,8,150.0,0,male,1,21.0,0,0,6,9,6,12.666666666666666,0,2014,Graduate
single,17,3,9500,daytime,1.0,143.0,PT,3.0,3,9,7,129.0,0,female,0,19.0,0,0,7,8,7,13.3625,0,2014,Graduate
single,15,1,9254,daytime,1.0,140.0,ST,19.0,1,9,7,140.0,0,male,0,21.0,1,0,6,6,6,11.5,0,2014,Graduate
single,10,2,9085,daytime,1.0,163.3,CV,19.0,1,4,9,163.3,0,male,0,18.0,1,0,6,10,6,13.5,0,2015,Graduate
single,43,1,9003,daytime,1.0,150.0,PT,2.0,4,4,1,150.0,0,female,0,35.0,0,16,18,22,18,11.666666666666666,0,2012,Graduate
single,1,1,9773,daytime,1.0,132.0,PT,2.0,1,9,9,126.4,0,male,1,18.0,0,0,6,9,6,11.166666666666666,0,2010,Graduate
single,1,2,9773,daytime,1.0,130.0,PT,19.0,19,9,9,126.9,0,female,1,18.0,0,0,6,6,6,14.0,0,2009,Graduate
single,17,3,9500,daytime,1.0,136.0,PT,37.0,38,4,5,126.0,0,male,0,19.0,0,0,8,8,7,15.11,0,2010,Graduate
single,17,6,9238,daytime,1.0,117.0,PT,1.0,38,4,7,114.6,0,male,1,18.0,0,0,6,7,6,12.142857142857142,0,2014,Graduate
single,1,3,9254,daytime,1.0,128.0,PT,19.0,1,7,9,121.7,0,male,1,18.0,0,0,6,6,6,12.666666666666666,0,2015,Graduate
single,17,5,9500,daytime,1.0,144.0,PT,19.0,38,9,5,130.7,0,male,1,18.0,0,0,7,8,7,14.85,0,2014,Graduate
single,42,1,9991,evening,1.0,160.0,PT,1.0,2,4,3,120.0,0,male,0,30.0,0,4,7,9,7,14.142857142857142,0,2008,Graduate
single,44,1,9003,daytime,39.0,150.0,PT,38.0,37,9,9,150.0,0,female,0,20.0,0,0,6,8,6,13.125,0,2013,Graduate
single,1,4,9238,daytime,1.0,127.0,PT,19.0,19,4,0,127.4,0,male,0,20.0,0,0,6,8,6,11.166666666666666,0,2008,Graduate
single,53,1,9147,daytime,42.0,140.0,PT,3.0,4,2,1,140.2,0,male,0,20.0,0,6,11,19,9,12.555555555555555,0,2017,Graduate
single,1,1,9670,daytime,1.0,113.0,PT,1.0,37,1,10,116.5,0,male,0,19.0,0,0,6,7,6,12.833333333333334,0,2017,Graduate
single,17,2,9670,daytime,1.0,128.0,PT,37.0,38,5,8,121.7,0,female,1,20.0,0,0,5,5,5,12.4,0,2009,Graduate
single,17,1,9238,daytime,1.0,131.0,PT,1.0,1,4,10,129.3,0,male,0,19.0,0,4,8,8,8,13.875,0,2016,Graduate
single,17,4,9254,daytime,1.0,125.0,PT,38.0,38,5,5,115.6,0,male,0,20.0,0,0,6,6,6,11.0,0,2009,Graduate
single,1,1,9085,daytime,1.0,119.0,PT,2.0,1,4,3,113.1,0,male,0,21.0,0,0,5,6,5,12.2,0,2010,Graduate
single,18,2,9556,daytime,1.0,126.0,PT,3.0,3,2,2,115.5,0,female,0,18.0,0,0,7,11,6,13.433333333333332,0,2017,Graduate
single,17,2,9238,daytime,1.0,139.0,PT,2.0,3,3,3,132.7,0,male,0,19.0,0,0,6,7,6,11.166666666666666,0,2009,Graduate
married,1,1,9991,evening,3.0,160.0,PT,1.0,3,4,9,137.3,0,male,0,23.0,0,0,5,5,5,10.8,0,2009,Graduate
single,17,1,9238,daytime,1.0,132.0,PT,1.0,19,4,9,127.1,0,male,0,19.0,0,0,6,7,6,12.857142857142858,0,2014,Graduate
single,17,1,9670,daytime,1.0,121.0,PT,19.0,38,4,10,114.4,0,male,0,19.0,0,0,6,10,5,11.5,0,2016,Graduate
single,1,1,9670,daytime,1.0,142.0,PT,1.0,19,4,4,128.0,0,male,1,18.0,0,0,6,8,6,14.0,0,2016,Graduate
single,17,1,9500,daytime,1.0,140.0,PT,19.0,38,7,7,136.5,0,male,1,18.0,0,0,7,7,7,14.838571428571427,0,2015,Graduate
married,39,1,8014,evening,1.0,133.1,PT,37.0,37,9,7,162.5,0,female,0,54.0,0,4,9,9,9,14.333333333333334,0,2017,Graduate
single,18,3,9070,daytime,1.0,164.0,PT,1.0,1,5,3,161.2,0,male,0,18.0,0,1,6,8,6,13.714285714285714,1,2014,Graduate
single,42,1,9500,daytime,1.0,168.0,PT,37.0,1,9,4,133.4,0,male,0,23.0,0,20,26,27,26,15.07777777777778,0,2012,Graduate
single,1,1,9070,daytime,1.0,131.0,PT,3.0,3,3,3,135.9,0,male,1,21.0,0,1,6,8,6,12.571428571428571,1,2014,Graduate
single,5,2,9238,daytime,1.0,123.0,PT,40.0,38,2,9,118.1,0,male,0,19.0,0,0,6,6,6,14.0,0,2017,Graduate
single,17,2,9238,daytime,1.0,111.0,PT,19.0,38,9,9,110.7,0,male,0,19.0,0,0,6,9,6,12.166666666666666,0,2017,Graduate
single,1,1,9500,daytime,1.0,131.0,PT,4.0,4,2,1,120.5,0,male,0,19.0,0,0,7,7,6,14.15,0,2008,Graduate
single,39,1,9254,daytime,1.0,130.0,PT,37.0,37,9,9,126.5,0,female,0,26.0,0,0,6,7,6,12.428571428571429,0,2008,Graduate
single,1,4,9500,daytime,1.0,141.0,PT,38.0,38,7,7,132.5,0,male,1,18.0,0,0,8,8,8,13.39125,0,2009,Graduate
single,18,1,9147,daytime,1.0,160.0,PT,19.0,19,5,8,137.6,0,male,1,19.0,0,0,5,6,5,12.6,0,2010,Graduate
single,17,4,9500,daytime,1.0,136.0,PT,3.0,3,2,2,132.5,0,male,0,19.0,0,0,7,8,7,13.198571428571428,0,2016,Graduate
married,43,2,9147,daytime,1.0,133.1,PT,37.0,37,9,9,109.0,0,male,0,46.0,0,4,9,18,8,11.375,2,2009,Graduate
single,17,4,9500,daytime,1.0,146.0,PT,4.0,1,2,3,140.0,0,male,0,18.0,0,0,8,8,7,14.828571428571427,0,2011,Graduate
single,1,2,9070,daytime,1.0,145.0,PT,38.0,19,7,7,130.0,0,female,0,18.0,0,0,6,7,6,12.833333333333334,0,2017,Graduate
single,44,1,9238,daytime,1.0,120.0,PT,37.0,37,6,9,121.0,0,male,1,21.0,0,3,6,6,6,12.333333333333334,0,2014,Graduate
single,1,6,9500,daytime,1.0,143.0,PT,38.0,19,7,9,129.5,0,male,1,18.0,0,0,8,8,7,13.79857142857143,0,2010,Graduate
single,18,6,9500,daytime,1.0,126.0,PT,37.0,37,5,5,122.8,0,male,0,18.0,0,0,8,8,8,12.93375,0,2009,Graduate
single,17,2,9773,daytime,1.0,142.0,PT,19.0,19,9,9,139.9,0,male,1,18.0,0,0,6,7,6,13.428571428571429,0,2014,Graduate
single,1,4,9773,daytime,1.0,155.0,PT,3.0,19,1,4,149.8,0,male,1,18.0,0,0,6,6,6,13.833333333333334,0,2013,Graduate
single,1,2,9500,daytime,1.0,147.0,PT,3.0,1,4,3,136.7,0,male,0,18.0,0,0,7,7,7,13.995714285714287,0,2016,Graduate
single,17,1,171,daytime,1.0,135.0,PT,19.0,1,4,1,131.9,0,female,0,19.0,0,6,12,12,12,13.583333333333334,0,2017,Graduate
single,1,1,9773,daytime,1.0,158.0,PT,38.0,38,9,7,144.7,0,male,1,19.0,0,0,6,6,6,14.833333333333334,0,2011,Graduate
single,1,3,9500,daytime,1.0,147.0,PT,1.0,1,4,4,134.3,0,male,0,18.0,0,0,8,8,7,14.2,0,2011,Graduate
single,17,2,9500,daytime,1.0,137.0,PT,19.0,37,4,7,126.3,0,male,1,19.0,0,0,7,9,6,12.339999999999998,0,2016,Graduate
married,39,1,9991,evening,1.0,110.0,PT,37.0,37,9,4,160.0,0,male,0,44.0,0,0,5,5,5,11.8,0,2012,Graduate
single,17,1,9500,daytime,1.0,121.0,PT,1.0,1,4,3,120.5,0,male,0,21.0,0,0,8,8,7,12.91,0,2010,Graduate
single,1,1,9147,daytime,1.0,127.0,PT,2.0,19,4,5,121.8,0,male,0,18.0,0,0,5,5,5,12.6,0,2016,Graduate
single,1,3,9500,daytime,1.0,137.0,PT,19.0,38,7,7,126.5,0,male,1,19.0,0,0,8,8,8,13.57625,0,2009,Graduate
single,1,1,9853,daytime,1.0,135.0,PT,19.0,12,9,7,137.1,0,male,0,18.0,0,0,6,6,6,13.333333333333334,0,2008,Graduate
single,17,1,9003,daytime,1.0,133.0,PT,38.0,37,9,9,125.3,0,male,0,21.0,0,12,18,22,18,11.88888888888889,1,2012,Graduate
single,18,1,9500,daytime,1.0,126.0,PT,37.0,19,5,5,119.3,0,male,1,19.0,0,0,8,9,8,13.78125,1,2009,Graduate
single,1,5,9773,daytime,1.0,135.0,PT,37.0,1,5,5,124.9,0,male,0,18.0,0,0,6,6,6,13.666666666666666,0,2017,Graduate
single,44,1,9085,daytime,39.0,150.0,PT,19.0,37,4,7,150.0,0,male,0,19.0,0,2,6,8,6,14.142857142857142,0,2014,Graduate
married,1,1,8014,evening,1.0,165.0,PT,37.0,37,0,0,162.9,0,female,0,45.0,0,0,6,7,6,13.666666666666666,0,2008,Graduate
single,1,1,9773,daytime,1.0,117.0,PT,1.0,37,5,9,118.4,0,female,1,19.0,0,0,6,8,6,11.833333333333334,0,2012,Graduate
single,1,1,9500,daytime,1.0,153.0,PT,38.0,19,9,5,138.5,0,male,1,20.0,0,0,8,8,7,15.798571428571426,0,2010,Graduate
single,39,1,9085,daytime,1.0,150.0,PT,38.0,38,9,9,132.0,0,male,0,24.0,0,0,5,6,5,12.0,0,2010,Graduate
single,1,3,9085,daytime,1.0,133.0,PT,1.0,38,9,90,128.2,0,male,0,20.0,0,0,5,7,5,12.0,0,2008,Graduate
single,10,1,9085,daytime,1.0,184.4,CV,2.0,19,2,8,184.4,0,male,0,18.0,1,0,6,8,6,15.0,0,2016,Graduate
single,1,1,9500,daytime,1.0,136.0,PT,1.0,19,5,7,136.4,0,male,1,19.0,0,0,7,8,7,12.8375,0,2014,Graduate
single,1,1,9773,daytime,1.0,142.0,PT,1.0,19,9,9,136.1,1,female,1,19.0,0,0,6,6,6,12.666666666666666,0,2013,Graduate
single,1,1,9238,daytime,1.0,137.0,PT,19.0,1,9,9,132.8,0,female,0,19.0,0,0,6,6,6,12.833333333333334,0,2010,Graduate
single,1,1,9991,evening,1.0,145.0,PT,2.0,37,4,9,127.5,0,female,0,22.0,0,0,5,9,5,12.428571428571429,1,2008,Graduate
single,1,6,9500,daytime,1.0,137.0,PT,1.0,1,4,5,126.3,0,male,1,18.0,0,0,8,8,8,13.42375,0,2009,Graduate
married,39,1,8014,evening,19.0,133.1,PT,37.0,37,9,6,107.0,0,female,0,41.0,0,1,7,7,7,12.857142857142858,0,2011,Graduate
single,1,2,9085,daytime,1.0,141.0,PT,1.0,38,9,8,128.9,0,male,1,18.0,0,0,6,7,6,13.833333333333334,0,2017,Graduate
single,1,1,9147,daytime,1.0,160.0,PT,9.0,19,4,3,151.3,0,male,0,23.0,0,0,5,8,3,10.666666666666666,0,2008,Graduate
single,1,1,9238,daytime,1.0,133.0,PT,37.0,37,9,9,121.8,0,male,1,18.0,0,0,6,7,5,10.2,0,2015,Graduate
single,10,1,9085,daytime,1.0,134.0,PT,37.0,37,5,5,134.0,0,male,0,22.0,0,2,5,7,5,14.2,0,2011,Graduate
single,43,1,9500,daytime,1.0,150.0,PT,37.0,37,9,9,130.8,0,male,1,21.0,0,0,8,8,7,14.428571428571429,0,2011,Graduate
single,1,2,9500,daytime,1.0,140.0,PT,1.0,1,2,7,131.0,0,male,1,18.0,0,0,8,8,8,13.88125,0,2009,Graduate
single,17,4,9085,daytime,1.0,137.0,PT,38.0,38,151,151,141.6,0,female,0,21.0,0,0,5,7,4,12.25,0,2008,Graduate
single,17,5,9238,daytime,1.0,122.0,PT,37.0,37,7,5,112.9,0,male,1,19.0,0,0,6,8,6,12.125,0,2013,Graduate
single,1,2,9238,daytime,1.0,133.1,PT,19.0,19,9,9,106.0,0,male,1,20.0,0,0,6,7,6,12.571428571428571,0,2015,Graduate
single,1,1,9238,daytime,1.0,154.0,PT,1.0,3,4,2,164.9,0,male,0,18.0,0,0,6,6,6,14.0,0,2010,Graduate
single,1,1,9085,daytime,1.0,134.0,PT,1.0,1,9,9,133.0,0,male,1,20.0,0,0,6,8,6,15.142857142857142,0,2016,Graduate
single,7,1,8014,evening,43.0,180.0,PT,19.0,19,9,4,180.0,0,male,0,37.0,0,12,14,14,14,16.5,0,2017,Graduate
single,17,1,9500,daytime,1.0,152.0,PT,19.0,19,4,9,132.5,0,female,0,21.0,0,0,8,8,7,14.54,0,2010,Graduate
single,17,2,9773,daytime,1.0,122.0,PT,38.0,37,5,3,119.6,0,male,0,20.0,0,0,6,8,6,13.428571428571429,0,2009,Graduate
single,17,6,9500,daytime,1.0,132.0,PT,37.0,19,7,7,132.4,0,male,1,22.0,0,0,7,8,6,13.516666666666666,0,2016,Graduate
single,1,6,9500,daytime,1.0,136.0,PT,37.0,1,5,4,120.8,0,male,0,19.0,0,6,14,22,7,12.192307692307692,5,2008,Graduate
single,1,1,9147,daytime,1.0,153.0,PT,1.0,38,4,3,146.7,0,male,0,18.0,0,0,5,5,5,16.2,0,2016,Graduate
single,17,2,171,daytime,1.0,142.0,PT,3.0,1,2,6,139.4,0,male,1,18.0,0,0,0,0,0,0.0,0,2012,Graduate
single,17,1,9085,daytime,1.0,124.0,PT,19.0,38,7,7,113.9,0,male,1,20.0,0,0,5,8,5,12.0,1,2011,Graduate
single,51,1,9500,daytime,1.0,170.0,PT,1.0,1,4,10,125.0,0,female,0,20.0,0,0,7,7,7,15.66,0,2016,Graduate
single,1,3,9500,daytime,1.0,106.0,PT,19.0,37,9,7,109.5,0,male,0,19.0,0,0,7,8,7,13.025,0,2014,Graduate
single,7,1,9991,evening,40.0,120.0,PT,37.0,37,9,7,120.0,0,male,0,32.0,0,0,5,7,5,11.6,0,2015,Graduate
single,1,2,9500,daytime,1.0,134.0,PT,19.0,19,9,9,125.8,0,male,0,18.0,0,0,7,8,7,14.91875,0,2012,Graduate
single,1,4,9500,daytime,1.0,160.0,PT,37.0,37,7,7,133.0,0,female,1,18.0,0,0,8,8,7,14.314285714285717,0,2011,Graduate
single,1,1,9085,daytime,1.0,142.0,PT,38.0,38,9,10,127.0,0,male,0,18.0,0,0,5,7,3,12.333333333333334,0,2010,Graduate
single,17,1,9085,daytime,1.0,133.1,PT,1.0,19,5,9,130.0,0,female,0,22.0,0,0,5,8,3,13.0,0,2008,Graduate
single,17,1,9130,daytime,1.0,130.0,PT,3.0,19,2,9,115.9,0,male,0,18.0,0,0,5,14,2,12.0,2,2009,Graduate
single,1,1,171,daytime,1.0,168.0,PT,38.0,37,9,8,155.1,1,female,1,18.0,0,0,0,0,0,0.0,0,2011,Graduate
single,44,1,9070,daytime,39.0,120.0,PT,1.0,38,5,5,116.3,0,f,1,21.0,0,2,7,7,4,11.5,0,2015,Graduate
single,17,1,9070,daytime,1.0,126.0,PT,19.0,38,9,7,118.7,0,male,0,18.0,0,0,6,7,5,11.8,0,2013,Graduate
single,1,1,9147,daytime,1.0,158.0,PT,1.0,38,3,6,155.2,0,female,1,18.0,0,0,5,5,5,11.8,0,2009,Graduate
single,1,2,9773,daytime,1.0,148.0,PT,1.0,19,9,9,141.7,0,male,0,18.0,0,0,6,6,6,13.833333333333334,0,2010,Graduate
single,17,1,9500,daytime,1.0,134.0,PT,38.0,1,9,6,133.5,0,female,1,20.0,0,0,7,8,7,11.9725,0,2012,Graduate
divorced,39,1,9500,daytime,19.0,133.1,PT,38.0,1,9,4,120.0,0,male,1,35.0,0,0,8,9,8,13.63,1,2009,Graduate
married,44,1,9085,daytime,39.0,160.0,PT,37.0,37,192,192,160.0,0,male,0,27.0,0,0,5,12,3,14.0,2,2009,Graduate
single,1,3,9500,daytime,1.0,102.0,PT,1.0,19,9,5,100.6,0,male,1,20.0,0,0,7,9,6,12.766666666666666,0,2015,Graduate
married,39,1,9003,daytime,1.0,120.0,PT,37.0,37,9,9,155.8,0,female,0,29.0,0,0,6,9,6,16.11111111111111,0,2014,Graduate
divorced,1,1,8014,evening,1.0,133.1,PT,39.0,19,4,10,143.0,0,male,1,47.0,0,0,6,9,5,14.166666666666666,0,2013,Graduate
single,1,2,9147,daytime,1.0,132.0,PT,1.0,19,4,3,126.4,0,male,1,18.0,0,0,5,13,3,10.6,0,2014,Graduate
single,17,2,9556,daytime,1.0,133.1,PT,37.0,37,3,10,108.0,0,male,0,20.0,0,0,7,8,7,12.457142857142856,0,2012,Graduate
single,17,3,9500,daytime,1.0,133.0,PT,3.0,19,2,5,130.8,0,male,0,19.0,0,0,8,8,8,13.427499999999998,0,2009,Graduate
single,1,1,9238,daytime,1.0,147.0,PT,1.0,19,4,4,137.2,0,male,0,18.0,0,0,6,6,6,14.5,0,2010,Graduate
single,44,1,9238,daytime,39.0,130.0,PT,38.0,38,5,10,126.7,1,male,0,21.0,0,3,6,6,6,12.166666666666666,0,2014,Graduate
single,17,3,9500,daytime,1.0,133.0,PT,38.0,19,9,8,128.8,0,female,0,18.0,0,0,7,8,7,11.8375,0,2014,Graduate
single,1,1,9147,daytime,1.0,150.0,PT,37.0,37,9,6,138.5,0,male,1,20.0,0,0,5,5,5,14.0,0,2015,Graduate
single,1,1,9773,daytime,1.0,170.0,PT,1.0,19,9,7,155.0,0,female,1,18.0,0,0,6,6,6,15.5,0,2016,Graduate
single,17,5,9773,daytime,1.0,134.0,PT,1.0,19,9,5,121.8,0,female,0,19.0,0,0,6,6,6,13.166666666666666,0,2013,Graduate
single,17,6,9500,daytime,1.0,143.0,PT,1.0,19,4,4,129.9,0,male,1,20.0,0,3,7,7,7,13.914285714285713,0,2016,Graduate
single,1,2,9085,daytime,1.0,122.0,PT,1.0,1,193,101,126.2,0,male,0,19.0,0,0,6,8,6,14.0,0,2015,Graduate
single,1,1,9238,daytime,1.0,142.0,PT,1.0,38,5,7,127.7,0,male,1,20.0,0,0,6,7,6,15.0,0,2014,Graduate
single,1,1,9853,daytime,1.0,137.0,PT,37.0,37,9,9,132.8,0,male,0,18.0,0,0,6,7,6,13.333333333333334,0,2008,Graduate
single,17,5,9119,daytime,1.0,124.0,IT,4.0,12,2,9,119.5,0,female,0,20.0,1,0,5,5,5,14.8,0,2017,Graduate
single,43,1,9147,daytime,1.0,153.0,PT,1.0,19,9,10,147.8,0,male,1,18.0,0,0,5,9,5,13.2,0,2013,Graduate
single,1,1,9670,daytime,1.0,139.0,PT,38.0,19,5,7,130.6,0,male,0,18.0,0,0,6,6,6,12.333333333333334,0,2014,Graduate
single,1,5,9500,daytime,1.0,122.0,PT,37.0,3,9,2,116.8,0,male,0,20.0,0,0,7,8,6,13.271428571428572,0,2014,Graduate
single,7,1,9238,daytime,3.0,140.0,PT,37.0,37,9,9,140.0,0,male,0,36.0,0,10,14,21,13,13.071428571428571,0,2013,Graduate
